H_A,Minutes,PointsPerMinute,ProjTotal,AvgPointsPerMinute,BackToBack,ThreeOfFour,Back2BackTravel,DvP Pos,Last5DvP,Last5DvPRank
1,32.81666667,0.761808024,95.75,0.992119548,0,0,0,PG,0.878695792,11
1,30.75,1.414634146,95.75,1.366182055,0,0,0,C,1.129913833,24
1,30.1,0.739202658,100.5,0.973909132,0,0,0,SG,0.622568277,2
1,32.2,1.110248447,100.25,0.889598059,0,0,0,C,0.99030563,11
1,34.48333333,0.5219913,95.75,0.796114079,0,0,0,SF,0.765075046,7
1,21.68333333,0.622598002,95.75,0.818921134,0,0,0,SF,0.765075046,7
1,37.36666667,1.197591436,100.5,1.103447625,0,0,0,PG,1.006163849,16
1,32.2,1.374223602,101.25,0.979946537,0,0,0,SF,0.791593187,11
1,38.28333333,0.626904658,100.25,0.987693797,0,0,0,SG,0.865936868,17
1,27.16666667,1.085889571,101.25,0.675188926,0,0,0,PF,0.901489967,14
1,24.25,0.731958763,100.5,0.762192758,0,0,0,PF,0.866664325,12
1,27.4,0.574817518,100.5,0.714232059,0,0,0,SF,0.820868073,12
1,27.05,1.007393715,102.5,0.986882615,0,0,0,C,1.111811076,20
1,26.41666667,1.277602524,115.5,1.266705763,0,0,0,C,1.044418587,15
1,38.63333333,0.867126833,104.75,1.029443515,0,0,0,SF,0.880699332,20
1,22.98333333,0.707034083,102.25,0.578953898,0,0,0,SG,0.683503735,3
1,34.06666667,0.689823875,101.25,0.880857016,0,0,0,SF,0.791593187,11
1,24.05,1.247401247,115.5,0.71773657,0,0,0,SG,0.995505499,24
1,33.38333333,0.868696955,102.5,0.828420002,0,0,0,PF,1.009363946,20
1,18.08333333,0.732718894,104.75,0.754647929,0,0,0,C,0.955703301,10
1,31.66666667,0.568421053,100.25,0.489025669,0,0,0,SG,0.865936868,17
1,30.58333333,1.471389646,102.5,1.231554144,0,0,0,SG,0.931616634,24
1,28.58333333,0.38483965,102.25,0.707088944,0,0,0,SF,0.673839918,1
1,30.2,0.852649007,103.75,1.067854229,1,0,0,PF,1.054769428,23
1,31.15,0.377207063,100.75,0.789598071,1,0,0,SF,0.779533976,7
1,38.31666667,0.854719443,121,0.810683452,0,0,0,SF,0.727734425,5
1,34.35,0.909752547,106,0.810029292,1,0,0,PG,0.9440124,11
1,28.86666667,1.151847575,109.5,1.252422728,0,0,0,SF,0.900589957,22
1,38.48333333,1.078388913,106,1.218442248,1,0,0,PF,0.879735682,13
1,20.88333333,0.885873903,97.75,0.816567481,0,0,0,SG,0.751214291,8
1,35.76666667,0.566169618,105.75,0.920780547,0,0,0,SF,0.735356348,5
1,20.96666667,0.953895072,105.75,1.035401983,0,1,0,C,1.246455898,26
1,32.76666667,1.144455748,100.75,1.176086104,1,0,0,PG,1.045943106,20
1,27.03333333,0.989519112,109.5,0.984487141,0,0,0,SF,0.900589957,22
1,37.1,0.929919137,106,1.14883807,1,0,0,C,0.852696782,2
1,31.81666667,0.825039288,100.75,0.926655971,1,0,0,SF,0.779533976,7
1,31.26666667,0.679637527,103.25,1.106735851,1,0,0,PG,0.833322944,4
1,27.06666667,0.831280788,103.25,1.001314511,1,0,0,C,0.721072403,2
1,27.73333333,0.757211538,101.5,0.645313112,0,0,0,SF,0.839188718,15
1,26.56666667,0.969259724,103.75,0.884737095,1,0,0,SG,0.817451676,11
1,21.61666667,0.68234387,97.75,0.67766796,0,0,0,SG,0.751214291,8
1,21,0.607142857,97.75,0.738954923,0,0,0,PG,1.077788746,22
1,37.4,0.601604278,110,0.578455039,0,0,0,SG,0.666789438,4
1,29.9,1.14548495,109.5,0.871757866,0,0,0,SG,0.848014048,13
1,38.11666667,0.819851334,110,0.597024926,0,0,0,SG,0.666789438,4
1,34.91666667,0.823389021,110,0.684518877,0,0,0,SF,0.885236439,20
1,26.3,0.351711027,101.5,0.642288746,0,0,0,SF,0.839188718,15
1,14.91666667,0.536312849,101.5,0.737823866,0,0,0,PF,0.703582653,1
1,30.78333333,0.950189496,121,0.948733281,0,0,0,PG,1.168103378,28
1,32.23333333,0.690279214,90,0.88725054,1,0,1,PG,1.021647845,17
1,40.46666667,1.093492586,121,1.105368336,0,0,0,SG,1.187833661,29
1,25.16666667,0.963576159,109.5,1.506562778,0,0,0,C,1.053303287,16
1,24.56666667,0.712347354,90,0.760937691,1,0,1,SG,0.784842308,9
1,38.7,1.111111111,121,1.283933765,0,0,0,C,1.143172963,23
1,24.38333333,0.881749829,103.25,0.979946537,1,0,0,SF,0.960981087,28
1,34.71666667,0.511281805,105.75,0.821952489,0,0,0,SG,0.819249107,14
1,35.56666667,1.595595127,110,1.259846241,0,0,0,PF,1.202086356,29
1,41.66666667,0.99,105.75,0.9426954,0,0,0,SF,0.735356348,5
1,15.23333333,0.820568928,90,0.97744393,1,0,1,PF,0.819691475,8
1,41.78333333,0.951336258,110,1.536531793,0,0,0,SF,0.885236439,20
1,38.8,1.842783505,105.75,1.013410646,0,1,0,PG,0.874984333,10
1,31.78333333,0.456213949,103.25,0.675188926,1,0,0,PF,0.806553026,7
1,28.45,1.098418278,101.5,1.143966652,0,0,0,C,1.00732618,12
1,27.61666667,0.742305371,101.5,0.92502456,0,0,0,PG,0.720470299,1
1,23.9,0.732217573,103.75,1.266705763,1,0,0,C,1.058278651,17
1,29.76666667,0.739081747,109.5,0.883330218,0,0,0,SF,0.900589957,22
1,27.51666667,0.926711084,90,0.823901169,1,0,1,C,1.024159644,13
1,30.9,1.100323625,100.75,1.029443515,1,0,0,SF,0.779533976,7
1,24.48333333,0.92920354,103.75,0.878741017,1,0,0,PG,1.113569866,24
1,31.86666667,0.50209205,106,0.578953898,1,0,0,SG,0.911797498,19
1,29,0.672413793,109.5,0.794226996,0,0,0,PG,0.77459163,3
1,36.73333333,0.959618875,121,0.76706797,0,0,0,PF,1.161651194,28
1,33.98333333,1.022560078,103.25,0.880857016,1,0,0,SF,0.960981087,28
1,25.6,0.595703125,103.75,0.71773657,1,0,0,SG,0.817451676,11
1,18.41666667,0.502262443,106,0.707088944,1,0,0,SF,0.885085143,19
1,16.66666667,0.765,97.75,1.002916327,0,0,0,C,1.212441423,25
1,19.83333333,0.567226891,97.75,1.08124121,0,0,0,PF,0.757073102,2
1,21.16666667,0.838582677,103,0.851786222,0,0,0,SF,0.917206781,22
1,31.53333333,1.434989429,114.5,1.247357028,1,1,1,C,1.260168519,26
1,35.01666667,0.992384579,103,1.121489077,0,0,0,SG,0.710074979,5
1,33.73333333,0.89673913,96.25,0.99620759,1,0,1,PG,1.063221631,22
1,31.66666667,1.057894737,99.25,0.814897559,0,0,0,SG,0.97496348,22
1,19.83333333,0.390756303,96.25,0.988364423,1,0,1,PF,0.837109419,9
1,30.71666667,1.115029843,114.5,0.874013527,1,0,1,SG,0.846346975,15
1,34.56666667,1.027000964,99.25,0.992119548,0,0,0,PG,0.944761832,12
1,35.06666667,1.147813688,96.25,0.921053493,1,0,1,SF,0.558183639,1
1,29.45,1.443123939,99.25,1.366182055,0,0,0,C,1.042656927,14
1,33.56666667,1.794935452,114.5,1.574841459,1,1,1,SG,0.846346975,15
1,18.48333333,0.500450857,103,1.224951714,0,0,0,C,0.833799172,3
1,35.8,0.914804469,99.25,0.796114079,0,0,0,SF,0.896044889,21
1,23.6,0.61440678,99.25,0.818921134,0,0,0,SF,0.896044889,21
1,30.55,1.088379705,103,1.148907199,0,0,0,PG,1.089930503,23
1,24.56666667,0.702170963,114.5,0.613478657,1,0,1,SF,0.561856698,1
1,32.66666667,0.512755102,114.5,0.728473936,1,0,1,PF,0.917170851,18
1,30.16666667,0.679558011,103,0.919067955,0,0,0,PF,0.807411371,5
1,34.75,0.81294964,114.5,0.707454013,1,1,1,SF,0.561856698,1
1,33.1,0.392749245,96.25,0.715950143,1,0,1,SG,0.625633095,3
1,34.41666667,0.878934625,96.25,0.711210286,1,0,1,PG,1.063221631,22
1,33.23333333,0.812437312,105.5,1.067854229,0,0,0,PF,0.568591462,1
1,38.78333333,0.721959605,106,0.810683452,0,0,0,SF,0.835507034,16
1,37.25,1.234899329,110.5,1.252422728,0,0,0,SF,0.855371473,17
1,20.38333333,0.539656582,98.5,0.816567481,0,0,0,SG,0.858550344,16
1,32.23333333,0.442088935,114.5,0.920780547,0,0,0,SF,0.720944587,4
1,28.08333333,1.139465875,114.5,1.035401983,0,0,0,C,1.101195081,20
1,33.91666667,0.331695332,110.5,0.984487141,0,0,0,SF,0.855371473,17
1,32.58333333,0.705882353,104,1.106735851,0,0,0,PG,0.912715003,11
1,12.98333333,1.540436457,104,1.001314511,0,0,0,C,0.930113401,7
1,27.8,0.971223022,98,0.645313112,0,0,0,SF,0.812753233,10
1,25.21666667,0.515532056,105.5,1.042814752,0,0,0,PG,0.757943974,4
1,31.1,0.852090032,105.5,0.884737095,0,1,0,SG,0.851552881,17
1,21.25,0.917647059,98.5,0.67766796,0,0,0,SG,0.858550344,16
1,25,1.1,98.5,0.738954923,0,0,0,PG,0.806901572,4
1,20.45,0.2200489,113.25,0.578455039,0,0,0,SG,0.855083886,15
1,35.81666667,0.572359237,110.5,0.871757866,0,0,0,SG,0.690611895,5
1,33.48333333,0.754106521,113.25,0.597024926,0,0,0,SG,0.855083886,15
1,22.43333333,0.612927192,113.25,0.684518877,0,0,0,SF,0.817517725,11
1,39.01666667,0.595899188,105.25,0.922101868,0,0,0,PG,1.121426548,25
1,28.01666667,0.544318858,98,0.642288746,0,0,0,SF,0.812753233,10
1,12.2,0.491803279,98,0.737823866,0,0,0,PF,0.78420023,4
1,37.58333333,0.844789357,106,0.948733281,0,0,0,PG,0.915943851,12
1,38.63333333,1.229508197,106,1.105368336,0,0,0,SG,0.91833096,20
1,35.8,1.592178771,110.5,1.506562778,0,0,0,C,1.368257961,29
1,41.3,1.192493947,106,1.283933765,0,0,0,C,1.11618137,18
1,29.51666667,1.507622812,104,0.979946537,0,0,0,SF,0.848209194,18
1,33.78333333,1.028613715,114.5,0.821952489,0,0,0,SG,1.166991368,28
1,23.1,0.670995671,113.25,1.259846241,0,0,0,PF,0.778960723,2
1,33.55,0.670640835,114.5,0.9426954,0,0,0,SF,0.720944587,4
1,36.26666667,1.606158088,113.25,1.536531793,0,0,0,SF,0.817517725,11
1,28.08333333,0.827893175,114.5,1.013410646,0,0,0,PG,1.211429641,28
1,29.93333333,0.609688196,104,0.675188926,0,0,0,PF,0.901390927,14
1,34.7,1.080691643,98,1.143966652,0,0,0,C,1.286715502,27
1,33.21666667,0.391369794,98,0.92502456,0,0,0,PG,0.961409372,14
1,34.95,0.751072961,105.25,1.390130989,0,0,0,C,1.071078805,18
1,26.75,1.317757009,105.5,1.266705763,0,1,0,C,1.125454734,21
1,33.96666667,0.861138371,105.25,1.054100747,0,0,0,PF,0.816355965,7
1,35.18333333,1.534817622,110.5,0.883330218,0,0,0,SF,0.855371473,17
1,18.45,1.165311653,110.5,0.794226996,0,0,0,PG,0.882292137,9
1,39.46666667,0.82347973,106,0.76706797,0,0,0,PF,0.878571351,9
1,31.95,0.641627543,104,0.880857016,0,0,0,SF,0.848209194,18
1,28.48333333,0.623171445,105.5,0.71773657,0,0,0,SG,0.851552881,17
1,34.48333333,0.790236829,105.25,0.943026687,0,0,0,SG,0.620632257,1
1,23.35,0.813704497,98.5,1.002916327,0,0,0,C,0.904211698,4
1,33.4,1.010479042,105.25,0.709181423,0,0,0,SF,0.824273578,13
1,22.7,1.156387665,98.5,1.08124121,0,0,0,PF,0.793273464,6
1,30.45,1.19047619,107.5,1.026381617,0,0,0,C,1.41460167,30
1,16.61666667,1.940822467,106,0.851786222,0,0,0,SF,0.824546196,14
1,26.81666667,0.550031075,103,0.775030619,0,0,0,SG,0.734304035,3
1,33.98333333,1.250613046,106,1.121489077,0,0,0,SG,0.916672103,16
1,31.45,0.922098569,107.5,0.832295927,0,0,0,SF,0.969080554,27
1,30.28333333,1.073197578,107.5,0.849486209,0,0,0,SF,0.969080554,27
1,16.8,1.264880952,106,1.224951714,0,0,0,C,1.205303984,25
1,33.88333333,0.81160846,103,0.860773993,0,0,0,SF,0.880327461,21
1,37,1.182432432,106,1.148907199,0,0,0,PG,0.844873348,8
1,29.01666667,1.318207926,107.5,1.235988506,0,0,0,PG,1.01677419,18
1,35.86666667,1.359200743,103,1.204962646,0,0,0,PF,1.122940284,28
1,25.31666667,1.42198815,107.5,0.914590535,0,0,0,SF,0.969080554,27
1,29.56666667,0.79481398,106,0.589872476,0,0,0,SF,0.824546196,14
1,29.71666667,1.253505328,103,0.724905221,0,0,0,PG,1.259465586,30
1,23.41666667,0.8113879,103,1.166706291,0,0,0,C,0.923998629,7
1,24.86666667,0.613270777,106,0.919067955,0,0,0,PF,0.692471859,3
1,31.55,0.752773376,104.75,1.067854229,0,0,0,PF,0.813745532,6
1,29.3,1.424914676,100.5,1.365675312,0,0,0,C,1.117692437,19
1,33.41666667,1.211970075,100.5,0.730575552,0,0,0,SG,1.066235495,26
1,39.1,1.464194373,112.5,1.252422728,0,0,0,SF,1.047128995,28
1,22.81666667,0.416362308,100,0.816567481,0,0,0,SG,0.892917395,15
1,28.85,0.788561525,100.25,0.736057941,0,0,0,SF,0.715892019,4
1,39.35,1.010165184,104.75,1.059211982,0,0,0,SG,0.985777417,23
1,18.58333333,1.304932735,107.5,0.851786222,1,1,0,SF,0.859960816,17
1,30.8,0.633116883,102,0.775030619,1,0,0,SG,0.84796663,16
1,33.33333333,0.63,112.5,0.984487141,0,0,0,SF,1.047128995,28
1,41.11666667,1.094446696,100.25,0.924089311,0,0,0,PG,1.081257602,22
1,33.5,1.455223881,107.5,1.121489077,1,0,0,SG,1.026378273,24
1,34.2,0.950292398,99.75,0.944105724,0,0,0,PF,0.824534382,7
1,36.41666667,0.768878719,99.75,1.01375292,0,0,0,SG,0.857819425,18
1,30.75,0.804878049,104.75,1.042814752,0,0,0,PG,1.015912786,17
1,35.98333333,0.840666975,104.75,0.884737095,0,0,0,SG,0.673847877,3
1,17.9,0.670391061,100,0.67766796,0,0,0,SG,0.892917395,15
1,24.35,0.934291581,100,0.738954923,0,0,0,PG,1.133308734,26
1,33.6,0.714285714,108.75,0.578455039,0,0,0,SG,0.758209137,7
1,34.9,0.845272206,112.5,0.871757866,0,0,0,SG,0.776911441,8
1,31.23333333,0.808431163,108.75,0.597024926,0,0,0,SG,0.758209137,7
1,26.8,0.494402985,108.75,0.684518877,0,0,0,SF,0.831187356,14
1,26.61666667,0.535378835,96.25,0.88725054,0,0,0,PG,0.963843623,15
1,31.28333333,0.703249867,99.75,0.852897136,0,0,0,SF,0.815252306,13
1,34.48333333,2.631706138,112.5,1.506562778,0,0,0,C,1.101884328,21
1,37.68333333,1.260504202,104.75,1.228839783,0,0,0,PG,0.864189115,7
1,22.36666667,0.748882265,99.75,0.78622016,0,0,0,PF,0.824534382,7
1,28.88333333,1.073283324,107.5,1.224951714,1,0,0,C,1.063695742,16
1,27.28333333,1.447770312,108.75,1.259846241,0,0,0,PF,1.129233822,26
1,29.28333333,0.563460444,96.25,1.083875198,0,0,0,PG,0.963843623,15
1,25.5,0.598039216,102,0.860773993,1,0,0,SF,0.803577295,11
1,35.78333333,1.404285049,107.5,1.148907199,1,0,0,PG,0.96632028,13
1,27.8,1.151079137,102,1.204962646,1,0,0,PF,1.004440252,22
1,32.03333333,1.061394381,96.25,0.97744393,0,0,0,PF,0.948547959,20
1,36.63333333,1.555959964,108.75,1.536531793,0,0,0,SF,0.831187356,14
1,26.86666667,0.437344913,104.75,0.90692244,0,0,0,C,0.782989723,2
1,22.05,0.793650794,104.75,0.881664739,0,0,0,PF,0.891775557,10
1,32.88333333,0.843892549,100.25,0.986882615,0,0,0,C,1.035411859,13
1,31.11666667,0.964113551,104.75,1.266705763,0,0,0,C,1.104848615,17
1,13.98333333,0.500595948,107.5,0.589872476,1,0,0,SF,0.859960816,17
1,39.53333333,0.853709949,104.75,0.967870754,0,0,0,SF,0.834142384,15
1,28.23333333,0.876623377,102,0.724905221,1,0,0,PG,0.876165614,8
1,28.3,0.971731449,102,1.166706291,1,0,0,C,1.128008965,22
1,20.93333333,0.322452229,96.25,0.553236797,0,0,0,SF,0.623159653,2
1,22.23333333,0.416041979,100.5,1.000845959,0,0,0,PG,0.829770795,5
1,30.81666667,0.778799351,99.75,1.004142124,0,0,0,PG,1.12564114,27
1,29.75,0.773109244,112.5,0.883330218,0,0,0,SF,1.047128995,28
1,22.25,0.449438202,96.25,0.823901169,0,0,0,C,0.928008642,6
1,29.63333333,0.708661417,107.5,0.919067955,1,1,0,PF,0.894592934,14
1,17.76666667,0.436210131,100.5,0.686157462,0,0,0,SF,0.789999624,9
1,22.5,0.8,112.5,0.794226996,0,0,0,PG,1.083471506,22
1,27.36666667,0.712545676,104.75,0.71773657,0,0,0,SG,0.673847877,3
1,32.91666667,0.516455696,100.25,0.828420002,0,0,0,PF,0.899977091,12
1,34.48333333,0.587240213,100.5,0.964942896,0,0,0,PF,0.577171016,2
1,33.71666667,1.186356896,100.25,1.231554144,0,0,0,SG,1.037813724,25
1,20.71666667,0.639581657,100,1.002916327,0,0,0,C,0.786081628,2
1,24.5,0.959183673,100,1.08124121,0,0,0,PF,1.227367556,30
1,20.75,1.78313253,121.5,1.307516233,0,0,0,PG,1.150593182,28
1,21.31666667,1.548084441,121.5,1.247357028,0,0,0,C,1.107223304,20
1,38.28333333,0.91423596,113,1.128531277,0,0,0,PF,0.805528131,8
1,34.61666667,1.94992778,121.5,1.574841459,0,0,0,SG,1.100290176,27
1,34.96666667,1.079599619,113,1.414000598,0,0,0,SF,0.828371569,11
1,34.05,0.859030837,113,0.924967344,0,0,0,SG,0.834584841,11
1,32.98333333,0.765538151,121.5,0.613478657,0,0,0,SF,0.780267315,9
1,29.13333333,1.149885584,121.5,0.728473936,0,0,0,PF,1.226397574,30
1,31.06666667,0.997854077,113,1.440082159,0,0,0,PG,1.040342801,19
1,35.31666667,0.679565833,121.5,0.707454013,0,0,0,SF,0.780267315,9
1,17.85,0.840336134,113,1.041548997,0,0,0,C,0.960093983,7
1,35.41666667,1.249411765,105.25,1.365675312,0,0,0,C,1.27907439,27
1,24.61666667,0.47731889,100.75,0.622447667,0,0,0,SG,0.659670272,2
1,36.36666667,0.914298808,108.25,0.810683452,0,0,0,SF,0.883977439,21
1,21.23333333,1.330455259,109,1.475438382,0,0,0,PF,1.001180525,21
1,34.88333333,0.723841376,108.5,0.810029292,0,0,0,PG,0.918447818,11
1,33.11666667,0.754906895,105.25,0.730575552,0,0,0,SG,0.790257675,10
1,42.03333333,1.272799366,108.5,1.218442248,0,0,0,PF,0.971246844,20
1,37.5,0.833333333,103,0.958049954,0,0,0,SG,0.954857201,19
1,32.9,1.048632219,100.75,0.886929138,0,0,0,SF,0.748394264,6
1,35.21666667,0.539517274,105,0.719274998,0,0,0,SG,0.926405714,17
1,36.85,1.200814111,103,1.24711655,0,0,0,PG,1.044377294,18
1,26.31666667,0.332488917,109,0.628876292,0,0,0,PF,1.001180525,21
1,40.15,1.407222914,108.5,1.14883807,0,0,0,C,1.008827182,12
1,24.81666667,1.047683009,109,1.538590475,0,0,0,PF,1.001180525,21
1,29.43333333,0.874858437,103.5,0.944105724,0,0,0,PF,0.983595524,19
1,33.16666667,1.319095477,110.75,1.14392809,1,0,1,SF,1.050225591,27
1,31.6,0.85443038,101,0.814897559,0,0,0,SG,0.963921461,20
1,35.26666667,1.098771267,103.5,1.01375292,0,0,0,SG,0.968008154,21
1,27.83333333,0.763473054,102.5,1.250448133,0,0,0,C,1.09708962,21
1,23.8,0.882352941,105,1.243727174,0,0,0,C,0.984641366,10
1,35.05,0.706134094,101,0.992119548,0,0,0,PG,0.952106169,11
1,16,0.609375,110.75,1.156655631,1,0,1,C,1.282129845,28
1,31.13333333,1.541755889,101,1.366182055,0,0,0,C,1.105412442,22
1,27.4,0.839416058,105,0.810751576,0,0,0,PG,1.112820861,25
1,32.46666667,1.124229979,108.25,0.948733281,0,0,0,PG,1.262685708,30
1,37.33333333,1.125,108.25,1.105368336,0,0,0,SG,0.691943882,3
1,31.88333333,0.909566127,103.5,0.852897136,0,0,0,SF,0.956330168,26
1,17.33333333,0.677884615,103.5,0.78622016,0,0,0,PF,0.983595524,19
1,35.81666667,0.279199628,101,0.796114079,0,0,0,SF,0.712693092,3
1,27.46666667,1.001213592,109,1.031801487,0,0,0,PG,1.090326063,23
1,17.68333333,1.512723845,101,0.818921134,0,0,0,SF,0.712693092,3
1,27.43333333,0.592345079,103,1.203301513,0,0,0,C,1.315284948,30
1,37.46666667,0.927491103,108.25,1.283933765,0,0,0,C,0.672513054,1
1,38.08333333,1.680525164,102.5,1.103447625,0,0,0,PG,1.094707989,23
1,34.81666667,0.732407851,105,1.208124987,0,0,0,PF,0.842328962,8
1,17.71666667,0.522107244,110.75,0.90904042,1,0,1,PF,1.202963566,29
1,28.13333333,0.728672986,102.5,0.762192758,0,0,0,PF,1.045290835,22
1,23.98333333,0.656706046,103,0.6753442,0,0,0,SF,0.951978074,25
1,27.2,0.569852941,102.5,0.714232059,0,0,0,SF,0.921644656,27
1,26.58333333,0.630094044,102.5,0.912117235,0,0,0,SF,0.921644656,27
1,42.15,0.990510083,100.75,1.071056102,0,0,0,SF,0.748394264,6
1,25.23333333,1.000660502,109,1.041841267,0,0,0,PG,1.090326063,23
1,28.56666667,0.997666278,105.25,1.000845959,0,0,0,PG,0.787778954,3
1,35.8,0.593575419,103.5,0.851248519,0,0,0,SG,0.968008154,21
1,37.83333333,1.024229075,100.75,1.582325183,0,0,0,PG,0.863825043,8
1,31.3,0.646964856,108.5,0.578953898,0,0,0,SG,0.749508188,7
1,24.71666667,0.354012138,105.25,0.686157462,0,0,0,SF,0.507651966,1
1,34.5,0.855072464,100.75,0.954300138,0,0,0,C,1.085157266,18
1,38.93333333,0.80265411,110.75,0.934946697,1,0,1,SF,1.050225591,27
1,33.63333333,0.825074331,108.25,0.76706797,0,0,0,PF,1.025977175,24
1,32.83333333,0.845177665,105,0.885689393,0,0,0,SG,0.926405714,17
1,29.6,0.971283784,105.25,0.964942896,0,0,0,PF,0.789496055,4
1,28.81666667,1.067090804,110.75,0.76925948,1,0,1,PG,1.000871083,16
1,42.65,1.060961313,108.5,0.707088944,0,0,0,SF,0.693947596,4
1,32.61666667,0.751149719,104,1.026381617,0,0,0,C,0.928616048,5
1,34.11666667,0.571568149,104,0.810029292,1,0,0,PG,0.658043881,1
1,35.38333333,1.031559114,104,1.218442248,1,0,0,PF,1.103638975,25
1,24.2,1.446280992,110.75,1.307516233,0,0,0,PG,1.145713165,27
1,27.08333333,1.449230769,110.75,1.247357028,0,0,0,C,1.091387045,19
1,27.6,0.742753623,91.5,0.835797341,1,1,1,PG,0.937879487,12
1,33.2,1.039156627,104,1.14883807,1,0,0,C,0.961022303,9
1,24.93333333,1.935160428,101,0.944105724,1,0,0,PF,0.79809098,6
1,25.5,1.196078431,101,1.01375292,1,0,0,SG,1.295498296,30
1,35.86666667,0.968866171,121.25,1.128531277,0,0,0,PF,1.00017086,20
1,21.63333333,0.832049307,104.5,1.087950761,0,0,0,PG,1.311003195,29
1,27.38333333,0.191722459,91.5,0.67766796,1,0,1,SG,0.741182093,6
1,30.91666667,0.808625337,91.5,0.738954923,1,1,1,PG,0.937879487,12
1,39.71666667,1.378514478,104.5,1.418413561,0,0,0,PG,1.311003195,29
1,35.78333333,1.488122962,110.75,1.574841459,0,0,0,SG,1.167012212,29
1,35.48333333,1.000469704,104,0.832295927,0,0,0,SF,1.137677248,30
1,28.78333333,1.189924725,104,0.849486209,0,0,0,SF,1.137677248,30
1,22.73333333,0.901759531,101,0.852897136,1,0,0,SF,0.831046584,14
1,20.23333333,0.444810544,104.5,0.889598059,0,0,0,C,0.704259335,1
1,24.63333333,0.99458728,101,0.78622016,1,0,0,PF,0.79809098,6
1,32.96666667,1.342264914,121.25,1.414000598,0,0,0,SF,1.185616746,30
1,32.55,0.875576037,104.5,0.987693797,0,0,0,SG,0.759758323,8
1,36.11666667,0.650669128,121.25,0.924967344,0,0,0,SG,0.734451444,4
1,31.41666667,1.432360743,104,1.235988506,0,0,0,PG,1.147791708,27
1,24.45,1.083844581,104,0.914590535,0,0,0,SF,1.137677248,30
1,21.36666667,0.94773791,110.75,0.613478657,0,0,0,SF,0.822451375,13
1,16.48333333,1.243680485,101,1.004142124,0,0,0,PG,1.134791105,25
1,26.63333333,0.732165207,110.75,0.728473936,0,0,0,PF,0.886562425,12
1,30.75,0.43902439,104,0.578953898,1,0,0,SG,0.758910948,5
1,34.65,1.493506494,121.25,1.440082159,0,0,0,PG,1.041319705,17
1,32.88333333,0.433350228,104.5,0.489025669,0,0,0,SG,0.759758323,8
1,29.08333333,0.618911175,110.75,0.707454013,0,0,0,SF,0.822451375,13
1,31.76666667,0.731899265,104,0.707088944,1,0,0,SF,0.85411632,15
1,21.78333333,1.067329763,91.5,1.08124121,1,1,1,PF,0.735799064,2
1,15.91666667,1.068062827,121.25,1.041548997,0,0,0,C,0.827047416,4
1,33.28333333,1.517275914,101.75,1.365675312,0,0,0,C,1.38905627,29
1,34.11666667,0.769418661,101.75,0.730575552,0,0,0,SG,0.897734914,14
1,34.8,1.070402299,101.75,0.736057941,0,0,0,SF,0.832123582,15
1,36.7,0.967302452,101.25,1.059211982,0,0,0,SG,1.045417104,23
1,31.61666667,0.948866632,101.75,0.924089311,0,0,0,PG,0.872452822,9
1,36.75,0.646258503,107,0.870217166,0,0,0,SF,0.789751574,11
1,35.31666667,0.955639453,120.25,1.128531277,1,1,0,PF,0.979898071,23
1,32.61666667,0.820132856,113.75,0.859091611,0,0,0,SG,0.779698999,10
1,24.35,0.862422998,113.75,0.922101868,0,0,0,PG,1.00238208,15
1,20.75,0.409638554,107,0.88725054,0,0,0,PG,1.135620889,26
1,36.5,0.684931507,107,0.760937691,0,0,0,SG,0.980863982,24
1,33.35,1.31934033,120.25,0.924967344,1,0,0,SG,1.100986823,29
1,33.65,1.404160475,107,0.97744393,0,0,0,PF,1.105857617,25
1,35.48333333,1.155472053,101.25,0.90692244,0,0,0,C,1.060363409,15
1,26.56666667,0.470514429,101.25,0.881664739,0,0,0,PF,0.796817773,5
1,31.86666667,1.561192469,101.75,0.986882615,0,0,0,C,0.99473121,11
1,22.66666667,1.213235294,120.25,0.933891552,1,0,0,PF,0.979898071,23
1,32.9,0.775075988,101.25,0.967870754,0,0,0,SF,0.687049358,3
1,13.25,1.018867925,113.75,1.054100747,0,0,0,PF,1.163679589,28
1,29.43333333,0.985277463,101.75,1.000845959,0,0,0,PG,0.820912707,6
1,30.91666667,0.954177898,107,0.823901169,0,0,0,C,1.310439956,28
1,38.01666667,0.578693555,101.75,0.686157462,0,0,0,SF,0.625100667,2
1,32.66666667,2.119897959,120.25,1.440082159,1,0,0,PG,1.228860489,29
1,25.11666667,1.194426012,101.75,0.828420002,0,0,0,PF,0.942669498,19
1,35.71666667,0.741950537,101.25,0.831009481,0,0,0,PG,1.056043795,20
1,37.33333333,0.957589286,101.75,0.964942896,0,0,0,PF,0.798289113,7
1,34.06666667,0.998043053,101.75,1.231554144,0,0,0,SG,0.883679821,12
1,26.53333333,1.036432161,113.75,0.709181423,0,0,0,SF,1.056901751,27
1,13.5,0.962962963,120.25,1.041548997,1,0,0,C,1.548510024,30
1,38.7,0.736434109,103.25,1.026381617,0,0,0,C,0.789483788,1
1,27.8,0.287769784,108.25,0.622447667,0,0,0,SG,0.945656685,20
1,35.88333333,0.438922434,104.25,0.810683452,1,0,1,SF,0.846350625,18
1,31.98333333,0.398645128,105.25,0.810029292,0,1,0,PG,1.019467439,18
1,33.48333333,1.090094574,105.25,1.218442248,0,0,0,PF,0.87753795,12
1,34.85,1.169296987,107.75,0.736057941,1,0,0,SF,0.920715272,22
